'openapi';'openapi';'true';'false'
'opencast';'opencast';'true';'false'
'opencastsoftwar';'opencastsoftware';'true';'false'
'opencl';'opencl';'true';'false'
'openmp';'openmp';'true';'false'
'openshift';'openshift';'true';'false'
'opensourc';'opensource';'true';'false'
'opensours';'opensourse';'true';'false'
'openstack';'openstack';'true';'false'
'oracl';'oracle';'true';'false'
'orchestr';'orchestrated';'true';'false'
'orchestr';'orchestration';'true';'false'
'orm';'orm';'true';'false'
'otp';'otp';'true';'false'
'p2p';'p2p';'true';'false'
'paa';'paas';'true';'false'
'packag';'package';'true';'false'
'packag';'packages';'true';'false'
'packag';'packaging';'true';'false'
'package.';'package.';'true';'false'
'package:';'package:';'true';'false'
'packer';'packer';'true';'false'
'panda';'pandas';'true';'false'
'parquet';'parquete';'true';'false'
'pattern';'pattern';'true';'false'
'pattern';'patterns';'true';'false'
'patterns.';'patterns.';'true';'false'
'pep8';'pep8';'true';'false'
'perl';'perl';'true';'true'
'phaser.j';'phaser.js';'true';'false'
'php';'php';'true';'true'
'php.';'php.';'true';'true'
'php7';'php7';'true';'true'
'php7.2';'php7.2';'true';'true'
'php7.3+';'php7.3+';'true';'true'
'phpdevelop';'phpdeveloper';'true';'false'
'phpexcel';'phpexcel';'true';'false'
'phpstan';'phpstan';'true';'false'
'phpstorm';'phpstorm';'true';'false'
'phpunit';'phpunit';'true';'false'
'pii';'pii';'true';'false'
'pip';'pip';'true';'false'
'pipelin';'pipeline';'true';'false'
'pipelin';'pipelines';'true';'false'
'pipelining.';'pipelining.';'true';'false'
'pipenv';'pipenv';'true';'false'
'pixel';'pixel';'true';'false'
'pixi.js.';'pixi.js.';'true';'false'
'pki';'pki';'true';'false'
'play';'play';'true';'false'
'polyglot';'polyglot';'true';'false'
'postgr';'postgre';'true';'false'
'postgr';'postgres';'true';'false'
'postgresq';'postgresq';'true';'false'
'postgresql';'postgresql';'true';'false'
'postgresql.';'postgresql.';'true';'false'
'postgressql';'postgressql';'true';'false'
'postman';'postman';'true';'false'
'postresql';'postresql';'true';'false'
'powermock';'powermock';'true';'false'
'powershel';'powershell';'true';'false'
'princip';'principal';'true';'false'
'productmanag';'productmanager';'true';'false'
'prometheu';'prometheus';'true';'false'
'protobuf';'protobuf';'true';'false'
'pubsub';'pubsub';'true';'false'
'py.test';'py.test';'true';'false'
'pytest';'pytest';'true';'false'
'python';'python';'true';'true'
'python:';'python:';'true';'true'
'python_develop';'python_developer';'true';'false'
'pytorch';'pytorch';'true';'false'
'q&a';'q&a';'true';'false'
'qa';'qa';'true';'false'
'qaautom';'qaautomation';'true';'false'
'r';'r';'true';'true'
'r&d';'r&d';'true';'false'
'rabbitmq';'rabbitmq';'true';'false'
'rb';'rbs';'true';'false'
'rcp';'rcp';'true';'false'
'rd';'rds';'true';'false'
'rdbm';'rdbms';'true';'false'
'rdbms?';'rdbms?';'true';'false'
'react';'react';'true';'false'
'react+redux';'react+redux';'true';'false'
'react.';'react.';'true';'false'
'react.j';'react.js';'true';'false'
'react.jsengin';'react.jsengineer';'true';'false'
'reactiv';'reactive';'true';'false'
'reactivecocoa';'reactivecocoa';'true';'false'
'reactj';'reactjs';'true';'false'
'reactn';'reactnative';'true';'false'
'redi';'redis';'true';'false'
'redis.';'redis.';'true';'false'
'redshift';'redshift';'true';'false'
'redshift.';'redshift.';'true';'false'
'reduc';'reduce';'true';'false'
'redux';'redux';'true';'false'
'redux:';'redux:';'true';'false'
'remot';'remote';'true';'false'
'remote.';'remote.';'false';'false'
'remote:';'remote:';'false';'false'
'rest';'rest';'true';'false'
'rest';'restful';'true';'false'
'robot';'robotic';'true';'false'
'robot';'robotics';'true';'false'
'robot';'robots';'true';'false'
'rpc';'rpc';'true';'false'
'rpm';'rpm';'true';'false'
'rsa';'rsa';'true';'false'
'rspec';'rspec';'true';'false'
'rst';'rst';'true';'false'
'rtc';'rtc';'true';'false'
'rubi';'ruby';'true';'false'
'rust';'rust';'true';'false'
'rxandroid';'rxandroid';'true';'false'
'rxj';'rxjs';'true';'false'
'rxjava';'rxjava';'true';'false'
'rxkotlin';'rxkotlin';'true';'false'
'rxswift';'rxswift';'true';'false'
's3';'s3';'true';'false'
's3.';'s3.';'true';'false'
'sa';'sas';'true';'false'
'saa';'saas';'true';'false'
'salesforc';'salesforce';'true';'false'
'salesforce.';'salesforce.';'true';'false'
'salesforce:';'salesforce:';'true';'false'
'sass';'sass';'true';'false'
'scala';'scala';'true';'true'
'scala.js.';'scala.js.';'true';'false'
'scalaz';'scalaz';'true';'false'
'scrum';'scrum';'true';'false'
'scrum.';'scrum.';'true';'false'
'scss';'scss';'true';'false'
'sdk';'sdk';'true';'false'
'sdk';'sdks';'true';'false'
'sdk’';'sdk’s';'true';'false'
'sdlc';'sdlc';'true';'false'
'sdlc.';'sdlc.';'true';'false'
'selenium';'selenium';'true';'false'
'serverleess';'serverleess';'true';'false'
'serverless';'serverless';'true';'false'
'sharepoint';'sharepoint';'true';'false'
'sharepoint.';'sharepoint.';'true';'false'
'snmp';'snmp';'true';'false'
'snowflak';'snowflake';'true';'false'
'soa';'soa';'true';'false'
'soap';'soap';'true';'false'
'socket';'socket';'true';'false'
'socket';'sockets';'true';'false'
'sold';'sold';'true';'false'
'solid';'solid';'true';'false'
'solr';'solr';'true';'false'
'sonarqub';'sonarqube';'true';'false'
'spark';'spark';'true';'false'
'spark.';'spark.';'true';'false'
'spatial';'spatial';'true';'false'
'spectrum';'spectrum';'true';'false'
'spock';'spock';'true';'false'
'sq';'sqs';'true';'false'
'sql';'sql';'true';'true'
'sql.';'sql';'true';'true'
'sqlalchemi';'sqlalchemy';'true';'false'
'squeryl';'squeryl';'true';'false'
'sre';'sre';'true';'false'
'ssh';'ssh';'true';'false'
'sso';'sso';'true';'false'
'ssr';'ssr';'true';'false'
'startup';'startup';'true';'false'
'startup';'startups';'true';'false'
'startup.';'startup.';'true';'false'
'startups.';'startups.';'true';'false'
'statist';'statistics';'true';'false'
'stream';'stream';'true';'false'
'stream';'streaming';'true';'false'
'stream';'streams';'true';'false'
'streaming.';'streaming.';'true';'false'
'svg';'svg';'true';'false'
'svn';'svn';'true';'false'
'sw';'sw';'true';'false'
'swagger';'swagger';'true';'false'
'swift';'swift';'true';'true'
'swift.';'swift.';'true';'true'
'swiftgen';'swiftgen';'true';'false'
'swiftui';'swiftui';'true';'false'
'swing';'swing';'true';'false'
'symfoni';'symfony';'true';'false'
'symfony.';'symfony.';'true';'false'
'symfony2';'symfony2';'true';'false'
'symfony3+';'symfony3+';'true';'false'
'symphoni';'symphony';'true';'false'
'syn';'syn';'true';'false'
'sysadmin';'sysadmin';'true';'false'
'systemanalyst';'systemanalyst';'true';'false'
'tableau';'tableau';'true';'false'
'tcp';'tcp';'true';'false'
'tdd';'tdd';'true';'false'
'teamciti';'teamcity';'true';'false'
'teamlead';'teamlead';'true';'false'
'techlead';'techlead';'true';'false'
'technicalwrit';'technicalwriter';'true';'false'
'techsupport';'techsupport';'true';'false'
'telegraf';'telegraf';'true';'false'
'tensorflow';'tensorflow';'true';'false'
'terraform';'terraform';'true';'false'
'threej';'threejs';'true';'false'
'tomcat';'tomcat';'true';'false'
'travi';'travis';'true';'false'
'tsql';'tsql';'true';'false'
'typescript';'typescript';'true';'false'
'typescript.';'typescript.';'true';'false'
'ubuntu';'ubuntu';'true';'false'
'udp';'udp';'true';'false'
'ui';'ui';'true';'false'
'ui';'uis';'true';'false'
'ui.';'ui.';'true';'false'
'uikit';'uikit';'true';'false'
'uml';'uml';'true';'false'
'uniti';'unity';'true';'false'
'unity3d';'unity3d';'true';'false'
'unix';'unix';'true';'false'
'unreal';'unreal';'true';'false'
'unrealdevelop';'unrealdeveloper';'true';'false'
'ux';'ux';'true';'false'
'ux.';'ux.';'true';'false'
'uxdesign';'uxdesigner';'true';'false'
'vertica';'vertica';'true';'false'
'virtual';'virtualization';'true';'false'
'virtualenv.';'virtualenv.';'true';'false'
'visio';'visio';'true';'false'
'vm';'vm';'true';'false'
'vm';'vms';'true';'false'
'vmm';'vmm';'true';'false'
'voip';'voip';'true';'false'
'vp';'vps';'true';'false'
'vpc';'vpc';'true';'false'
'vpn';'vpn';'true';'false'
'vsphere';'vsphere';'true';'false'
'vue';'vue';'true';'false'
'vue.j';'vue.js';'true';'false'
'vue.js.';'vue.js.';'true';'false'
'vuej';'vuejs';'true';'false'
'wareh';'warehousing';'true';'false'
'warehous';'warehouse';'true';'false'
'web';'web';'true';'false'
'web3';'web3';'true';'false'
'webapi';'webapi';'true';'false'
'webapp';'webapps';'true';'false'
'webdriv';'webdriver';'true';'false'
'webdriverio';'webdriverio';'true';'false'
'webgl';'webgl';'true';'false'
'weblog';'weblogic';'true';'false'
'webos.';'webos.';'true';'false'
'webpack';'webpack';'true';'false'
'websit';'website';'true';'false'
'websit';'websites';'true';'false'
'website:';'website:';'true';'false'
'websites’';'websites’';'true';'false'
'websocket';'websockets';'true';'false'
'webspher';'websphere';'true';'false'
'webview';'webview';'true';'false'
'wiki';'wiki';'true';'false'
'wildfli';'wildfly';'true';'false'
'wirefram';'wireframe';'true';'false'
'wirefram';'wireframes';'true';'false'
'wordpress';'wordpress';'true';'false'
'ws';'ws';'true';'false'
'x509';'x509';'true';'false'
'xcode';'xcode';'true';'false'
'xcuitest';'xcuitest';'true';'false'
'xdebug';'xdebug';'true';'false'
'xml';'xml';'true';'false'
'xml.';'xml.';'true';'false'
'xpath';'xpath';'true';'false'
'xslt';'xslt';'true';'false'
'xslt.';'xslt.';'true';'false'
'xunit';'xunit';'true';'false'
'yagni';'yagni';'true';'false'
'yaml';'yaml';'true';'false'
'yii';'yii';'true';'false'
'yii2';'yii2';'true';'false'
'zabbix';'zabbix';'true';'false'
'zend';'zend';'true';'false'
'zio';'zio';'true';'true'
